city_id,CityName,SafetyRating,AdministrationRating,DeathsToCasesRation,Latitude,Longitude
0,Kissimmee,1,0.0013456,0.561593761,28.2919557,-81.40757099999999
1,Indianapolis,1,0.0013771,0.643080054,39.768403,-86.158068
2,Springfield,1,0.0013967,0.389322797,37.2089572,-93.29229889999999
3,Chattanooga,1,0.0014151,0.606126046,35.0456297,-85.3096801
4,Dallas,1,0.0014289,0.685686389,32.7766642,-96.79698789999999
5,Lincoln,1,0.0014497,0.581105822,37.2242647,-95.7301833
6,Fort Wayne,1,0.0014875,0.751160067,41.079273,-85.1393513
7,Yonkers,1,0.0015014,0.676336162,40.9312099,-73.89874689999999
8,St. Paul,1,0.0015038,0.508025751,44.9537029,-93.0899578
9,Paradise,1,0.0015193,0.543804415,36.0612197,-95.90220599999999
10,Provo,1,0.0015402,0.655302867,40.2338438,-111.6585337
11,Memphis,1,0.0015515,0.58008017,35.1495343,-90.0489801
12,Portland,1,0.0015618,0.5842224,45.5051064,-122.6750261
13,San Juan,1,0.0015684,0.659132671,18.4655394,-66.1057355
14,Port St. Lucie,1,0.0015754,0.435669699,27.2730492,-80.3582261
15,Fayetteville,1,0.0015819,0.927760133,35.0526641,-78.87835849999999
16,Little Rock,1,0.0015893,0.559259259,34.7464809,-92.28959479999999
17,Arlington,1,0.0015973,0.452144188,32.735687,-97.10806559999999
18,Colorado Springs,1,0.0016063,0.50045136,38.8338816,-104.8213634
19,Thousand Oaks,1,0.0016096,0.506735424,34.1705609,-118.8375937
20,Gulfport,1,0.0016112,0.570797071,30.3674198,-89.0928155
21,Allentown,1,0.0016112,0.640149701,40.6022939,-75.4714098
22,Glendale,1,0.0016153,0.587680682,34.1425078,-118.255075
23,New Haven,1,0.0016161,0.56090525,41.308274,-72.9278835
24,Flint,1,0.0016386,0.636331693,43.0125274,-83.6874562
25,San Bernardino,1,0.0016424,0.598620689,34.1083449,-117.2897652
26,Greenville,1,0.0016466,0.907999261,34.85261759999999,-82.3940104
27,Chula Vista,1,0.0016469,0.728122475,32.6400541,-117.0841955
28,Stockton,1,0.0016504,0.491803278,37.9577016,-121.2907796
29,Spokane,1,0.0016526,0.607229009,47.6587802,-117.4260465
30,Corpus Christi,1,0.0016567,0.925456893,27.8005828,-97.39638099999999
31,Lubbock,1,0.0016606,0.412973728,33.5778631,-101.8551665
32,Peoria,1,0.0016708,0.516078431,40.6936488,-89.5889864
33,Montgomery,1,0.001671,0.534620546,32.3792233,-86.3077368
34,McKinney,1,0.0016738,1.010150044,33.1983388,-96.6389342
35,Seattle,1,0.0016854,0.668030229,47.6062095,-122.3320708
36,Lancaster,1,0.0016932,0.612138915,40.0378755,-76.3055144
37,Columbus,1,0.0016996,0.587555221,39.9611755,-82.99879419999999
38,Chesapeake,1,0.0017073,0.674420209,36.7682088,-76.2874927
39,Frisco,1,0.0017073,0.675977891,33.1506744,-96.82361159999999
40,Long Beach,1,0.0017086,0.615894463,33.7700504,-118.1937395
41,Washington,1,0.0017235,0.589164435,47.7510741,-120.7401385
42,Akron,1,0.0017239,0.45381562,41.0814447,-81.51900529999999
43,Fayetteville,1,0.0017263,0.535365482,35.0526641,-78.87835849999999
44,Riverside,1,0.0017404,0.480648937,33.9806005,-117.3754942
45,Knoxville,1,0.0017467,0.612854569,35.9606384,-83.9207392
46,Olympia,1,0.001749,0.622464848,47.0378741,-122.9006951
47,Anaheim,1,0.0017502,0.60385778,33.8365932,-117.9143012
48,Grand Rapids,1,0.001754,0.74505864,42.9633599,-85.6680863
49,Virginia Beach,1,0.0017563,0.591439033,36.8529263,-75.97798499999999
50,Davenport,1,0.0017569,0.492656772,41.5236437,-90.5776367
51,Eugene,1,0.0017605,0.652447703,44.0520691,-123.0867536
52,Myrtle Beach,1,0.0017611,0.763768485,33.6890603,-78.8866943
53,Lansing,1,0.0017621,0.706402645,42.732535,-84.5555347
54,Raleigh,1,0.0017793,0.673063135,35.7795897,-78.6381787
55,Huntsville,1,0.0017795,0.748775165,34.7303688,-86.5861037
56,Antioch,1,0.0017816,0.569364804,36.2341243,-95.9970012
57,Victorville,1,0.0017901,0.758354864,34.5362184,-117.2927641
58,Lakeland,1,0.0017911,0.463722305,28.0394654,-81.9498042
59,Moreno Valley,1,0.0017914,0.608945122,33.9424658,-117.2296717
60,South Bend,1,0.0017919,0.641340951,41.6763545,-86.25198979999999
61,Chicago,1,0.001798,0.721198311,41.8781136,-87.6297982
62,Austin,1,0.0018036,0.547988515,30.267153,-97.7430608
63,Atlanta,1,0.0018065,0.809868064,33.7489954,-84.3879824
64,Augusta,1,0.0018111,0.625951488,33.4734978,-82.0105148
65,Santa Ana,1,0.0018111,0.659968464,33.7454725,-117.867653
66,Tallahassee,1,0.0018143,0.565998972,30.4382559,-84.28073289999999
67,Albany,1,0.001815,0.645735843,42.6525793,-73.7562317
68,Hartford,1,0.0018187,0.556503282,41.7658043,-72.6733723
69,Palm Coast,1,0.001825,0.818877793,29.5844524,-81.20786989999999
70,Columbia,1,0.0018297,0.467064315,45.4488351,-73.2933111
71,Fresno,1,0.0018325,0.531998099,36.7377981,-119.7871247
72,Palm Bay,1,0.0018379,0.511862606,28.0344621,-80.5886646
73,Syracuse,1,0.0018418,0.40413151,43.0481221,-76.14742439999999
74,Rochester,1,0.0018526,0.648143967,43.15657789999999,-77.6088465
75,Indio,1,0.0018581,0.468407721,33.7205771,-116.2155619
76,Worcester,1,0.001869,0.524608043,42.2625932,-71.8022934
77,Santa Rosa,1,0.0018726,0.546032297,38.440429,-122.7140548
78,Fontana,1,0.0018745,0.582242375,34.0922335,-117.435048
79,Aurora,1,0.0018751,0.651157822,39.7294319,-104.8319195
80,Mission Viejo,1,0.0018847,0.545715152,33.5968913,-117.6581562
81,Lexington,1,0.0018866,0.664786007,38.0405837,-84.5037164
82,Garland,1,0.0018949,0.747944441,32.912624,-96.63888329999999
83,Scottsdale,1,0.0018967,0.43497411,33.4941704,-111.9260519
84,Modesto,1,0.0019033,0.487244094,37.6392595,-120.9970014
85,Sacramento,1,0.001905,0.449093444,38.5815719,-121.4943996
86,Newark,1,0.0019056,0.796531136,40.735657,-74.1723667
87,Honolulu,1,0.0019059,0.606505184,21.3069444,-157.8583333
88,Fremont,1,0.0019129,0.482602524,37.5485396,-121.988583
89,Trenton,1,0.0019156,0.501180428,40.2205824,-74.759717
90,North Port,1,0.0019159,0.526382546,27.044224,-82.2359254
91,York,1,0.0019163,0.713474799,53.95996510000001,-1.0872979
92,Springfield,1,0.0019171,0.456391962,37.2089572,-93.29229889999999
93,Irvine,1,0.0019198,0.709125328,33.6845673,-117.8265049
94,Minneapolis,1,0.0019258,0.340468405,44.977753,-93.2650108
95,Reno,1,0.0019262,0.643475328,39.5296329,-119.8138027
96,Pittsburgh,1,0.0019311,0.723934081,40.44062479999999,-79.9958864
97,Salem,1,0.001932,0.574646411,42.51954,-70.8967155
98,Bakersfield,1,0.0019392,0.490489913,35.3732921,-119.0187125
99,Concord,1,0.0019414,0.538278137,37.9779776,-122.0310733
100,Albuquerque,1,0.0019493,0.524017467,35.0843859,-106.650422
101,Oklahoma City,1,0.0019498,0.534044666,35.4675602,-97.5164276
102,San Francisco,1,0.0019576,0.566434961,37.7749295,-122.4194155
103,Asheville,1,0.00196,0.645155475,35.5950581,-82.5514869
104,Kansas City,1,0.0019656,0.502358967,39.0997265,-94.5785667
105,Roanoke,1,0.0019875,0.619114703,35.8897427,-75.66153840000001
106,Phoenix,1,0.0020094,0.616533419,33.4483771,-112.0740373
107,Baltimore,1,0.0020154,0.602025184,39.2903848,-76.6121893
108,Manhattan,1,0.0020313,0.562409562,40.7830603,-73.9712488
109,Baton Rouge,1,0.0020403,0.510407016,30.4514677,-91.18714659999999
110,Gainesville,1,0.0020434,0.578467228,29.6516344,-82.32482619999999
111,Laredo,1,0.0020491,0.560464782,27.5035613,-99.5075519
112,Shreveport,1,0.0020517,0.830434124,32.5251516,-93.7501789
113,Birmingham,1,0.0020603,0.52650616,33.5185892,-86.8103567
114,Nashua,1,0.0020636,0.697476711,42.7653662,-71.46756599999999
115,Reading,1,0.0020776,0.854995174,40.3356483,-75.9268747
116,North Las Vegas,1,0.0020796,0.546591474,36.1988592,-115.1175013
117,Nashville,1,0.002084,0.553711758,36.1626638,-86.7816016
118,Arlington,1,0.0020923,0.437868442,32.735687,-97.10806559999999
119,Greensboro,1,0.0020945,0.465288412,36.0726354,-79.7919754
120,Savannah,1,0.002095,0.80389599,32.0808989,-81.091203
121,Jersey City,1,0.0021079,0.573884839,40.7177545,-74.0431435
122,Irving,1,0.002115,0.387108889,32.8140177,-96.9488945
123,Fargo,1,0.0021166,0.523938369,46.8771863,-96.7898034
124,Wichita,1,0.0021167,0.619197383,37.68717609999999,-97.33005299999999
125,Norwich,1,0.0021169,0.751146837,41.5242649,-72.07591049999999
126,Buffalo,1,0.0021178,0.641468998,42.88644679999999,-78.8783689
127,Bonita Springs,1,0.0021336,0.547949398,26.339806,-81.7786972
128,Durham,1,0.0021385,0.553670937,35.9940329,-78.898619
129,Santa Clarita,1,0.0021386,0.460181987,34.3916641,-118.542586
130,Cincinnati,1,0.0021395,0.794401805,39.1031182,-84.5120196
131,Harrisburg,1,0.0021408,0.60306474,40.2731911,-76.8867008
132,Barnstable,1,0.0021476,0.613109366,41.7003208,-70.3002024
133,Miami,1,0.0021504,0.701266175,25.7616798,-80.1917902
134,Winter Haven,1,0.0021506,0.472482351,28.0222435,-81.7328567
135,Oxnard,1,0.0021525,0.622634508,34.1975048,-119.1770516
136,Las Vegas,1,0.0021536,0.462276594,36.1699412,-115.1398296
137,Spring Valley,1,0.0021536,0.761720309,41.1131514,-74.0437521
138,Green Bay,1,0.0021552,0.444160323,44.5133188,-88.0132958
139,New Orleans,1,0.002158,0.591141027,29.95106579999999,-90.0715323
140,Gilbert,1,0.0021683,0.396880415,33.3528264,-111.789027
141,Amarillo,1,0.002169,0.469892993,35.2219971,-101.8312969
142,Tacoma,1,0.0021716,0.62221196,47.2528768,-122.4442906
143,Killeen,1,0.0021734,0.871008009,31.1171194,-97.72779589999999
144,Des Moines,1,0.0021776,0.783673131,41.5868353,-93.6249593
145,San Jose,1,0.0021813,0.771406658,37.3382082,-121.8863286
146,Denver,1,0.0021838,0.772320062,39.7392358,-104.990251
147,Henderson,1,0.0021876,0.451975683,36.0395247,-114.9817213
148,Scranton,1,0.002194,0.535082948,41.408969,-75.66241219999999
149,Winston-Salem,1,0.002196,0.55709052,36.09985959999999,-80.244216
150,McAllen,1,0.0022023,0.435227765,26.2034071,-98.23001239999999
151,Boston,1,0.0022023,0.496712513,42.3600825,-71.0588801
152,St. Louis,1,0.0022192,0.528545795,38.6270025,-90.19940419999999
153,Orlando,1,0.0022243,0.620102915,28.5383355,-81.3792365
154,Louisville,1,0.0022274,0.485952951,38.2526647,-85.7584557
155,Ogden,1,0.0022293,0.613777393,41.223,-111.9738304
156,Houston,1,0.0022401,0.577934488,29.7604267,-95.3698028
157,St. Petersburg,1,0.0022556,0.342939073,27.7676008,-82.64029149999999
158,Toledo,1,0.002259,0.688557763,41.6528052,-83.5378674
159,Philadelphia,1,0.0022621,0.66582449,39.9525839,-75.1652215
160,Milwaukee,1,0.0022769,0.557397237,43.0389025,-87.9064736
161,Canton,1,0.0022783,0.54612429,42.1584324,-71.1447732
162,Tampa,1,0.0022818,0.552780339,27.950575,-82.4571776
163,Wilmington,1,0.0022867,0.618572703,34.2103894,-77.8868117
164,Kalamazoo,1,0.0022936,0.650759665,42.2917069,-85.5872286
165,Hickory,1,0.0022967,0.455833726,35.7344538,-81.3444573
166,Ann Arbor,1,0.0023116,0.651813676,42.2808256,-83.7430378
167,Omaha,1,0.0023235,0.669845543,41.2565369,-95.9345034
168,Plano,1,0.0023277,0.678917336,33.0198431,-96.6988856
169,College Station,1,0.0023279,0.514984545,30.627977,-96.3344068
170,Hialeah,1,0.0023398,0.694299163,25.8575963,-80.2781057
171,Appleton,1,0.0023421,0.394864997,44.2619309,-88.41538469999999
172,Pensacola,1,0.0023469,0.634201621,30.42130899999999,-87.2169149
173,Cleveland,1,0.0023745,0.708922051,41.49932,-81.6943605
174,Brooklyn,1,0.0023748,0.686101753,40.6781784,-73.9441579
175,Poughkeepsie,1,0.0023842,0.524004518,41.7003713,-73.9209701
176,Salt Lake City,1,0.002394,0.492870345,40.7607793,-111.8910474
177,Youngstown,1,0.0024201,0.57994327,41.0997803,-80.6495194
178,San Antonio,1,0.002428,0.447801096,29.4241219,-98.49362819999999
179,Providence,1,0.0024286,0.612183416,36.3110036,-94.1274307
180,Charleston,1,0.0024417,0.585200863,32.7764749,-79.93105120000001
181,Norfolk,1,0.0024524,0.486477632,36.8507689,-76.28587259999999
182,Avondale,1,0.0024702,0.471769967,33.4355977,-112.3496021
183,Queens,1,0.0024748,0.720772507,40.7282239,-73.7948516
184,Charlotte,1,0.0024796,0.623753521,35.2270869,-80.8431267
185,Denton,1,0.0024888,0.727549046,33.2148412,-97.13306829999999
186,Evansville,1,0.0024906,0.705337933,37.9715592,-87.5710898
187,Tucson,1,0.0025158,0.554856257,32.2226066,-110.9747108
188,Murrieta,1,0.0025233,0.650205143,33.5539143,-117.2139232
189,Portland,1,0.0025236,0.640629028,45.5051064,-122.6750261
190,Oakland,1,0.002534,0.454599713,37.8043514,-122.2711639
191,Jackson,1,0.0025745,0.744495332,37.0370221,-95.6164276
192,Chandler,1,0.0025847,0.536804244,33.3061605,-111.8412502
193,Bridgeport,1,0.00259,0.765655874,41.1792258,-73.1894384
194,Lafayette,1,0.0025985,0.628933151,30.2240897,-92.0198427
195,Atlantic City,1,0.0026092,0.670226537,39.3642834,-74.4229266
196,Columbus,1,0.0026219,0.552014031,39.9611755,-82.99879419999999
197,Visalia,1,0.0026277,0.805844104,36.3302284,-119.2920585
198,Rockford,1,0.002637,0.522526952,42.2711311,-89.0939952
199,Kennewick,1,0.0026794,0.620790975,46.2086683,-119.119948
200,Fort Collins,1,0.0026851,0.692904822,40.5852602,-105.084423
201,Dayton,1,0.0027001,0.579057332,39.7589478,-84.1916069
202,Sarasota,1,0.0027096,0.624740204,27.3364347,-82.53065269999999
203,New York,1,0.0027437,0.56774895,40.7127753,-74.0059728
204,Round Lake Beach,1,0.0027493,0.492830188,42.37168810000001,-88.0900815
205,Tulsa,1,0.0027564,0.349054532,36.1539816,-95.99277500000001
206,Madison,1,0.0027955,0.492112482,43.0730517,-89.4012302
207,Bremerton,1,0.0028124,0.641060159,47.5650067,-122.6269768
208,Boise,1,0.0028206,0.573498626,43.6150186,-116.2023137
209,Bronx,1,0.0028518,0.46879525,40.8447819,-73.8648268
210,Los Angeles,1,0.002858,0.65151623,34.0522342,-118.2436849
211,El Paso,1,0.0028883,0.488532418,31.7618778,-106.4850217
212,Jacksonville,1,0.0029272,0.575864808,30.3321838,-81.65565099999999
213,Fort Worth,1,0.0030128,0.665154335,32.7554883,-97.3307658
214,Santa Barbara,1,0.0030345,0.544577434,34.4208305,-119.6981901
215,Cape Coral,1,0.0030539,0.667452146,26.5628537,-81.9495331
216,Concord,1,0.0030566,0.535906139,37.9779776,-122.0310733
217,Brownsville,1,0.0031125,0.535526237,25.9017472,-97.4974838
218,Staten Island,1,0.0031157,0.579684649,40.5795317,-74.1502007
219,Mesa,1,0.0031749,0.585876766,33.4151843,-111.8314724
220,Anchorage,1,0.0032008,0.484725937,61.2180556,-149.9002778
221,Detroit,1,0.0033375,0.594315352,42.331427,-83.0457538
222,San Diego,1,0.0037228,0.621433407,32.715738,-117.1610838
223,Richmond,1,0.0039124,0.527408332,37.5407246,-77.4360481
224,Lancaster,1,0.0044527,0.740093144,40.0378755,-76.3055144
225,Columbia,2,0.0013843,0.7190588,45.4488351,-73.2933111
226,Chico,2,0.0014007,0.611690729,39.7284944,-121.8374777
227,Bellevue,2,0.0014471,0.598539888,47.6101497,-122.2015159
228,Pearland,2,0.0014644,0.673791369,29.5635666,-95.2860474
229,Tracy,2,0.0015002,0.655353535,37.7395818,-121.4260018
230,Eau Claire,2,0.0015035,0.764300158,44.811349,-91.4984941
231,Hollywood,2,0.0015245,0.468534346,34.0928092,-118.3286614
232,Gilroy,2,0.0015324,0.470256731,37.0029828,-121.5566373
233,Ocala,2,0.0015444,0.698478215,29.1871986,-82.14009229999999
234,Allen,2,0.0015476,0.372170071,33.1031744,-96.67055030000002
235,Elk Grove,2,0.0015584,0.493780421,38.4087993,-121.3716178
236,Renton,2,0.0015622,0.462716444,47.4796927,-122.2079218
237,Lynchburg,2,0.0015641,0.604208555,37.4137536,-79.14224639999999
238,Redding,2,0.0015754,0.577108086,40.5865396,-122.3916754
239,Iowa City,2,0.0015862,0.666202159,41.6611277,-91.5301683
240,Waco,2,0.0015868,1.047815287,31.549333,-97.1466695
241,West Valley City,2,0.001594,0.523824639,40.6916132,-112.0010501
242,Nampa,2,0.0016161,0.650801479,43.5788175,-116.55978
243,Everett,2,0.0016242,0.772257352,47.9789848,-122.2020795
244,Odessa,2,0.0016277,0.712135146,46.482526,30.7233095
245,El Monte,2,0.0016305,0.816379269,34.0686206,-118.0275667
246,Murfreesboro,2,0.0016393,0.592294551,35.8456213,-86.39027
247,Bayamón,2,0.0016411,0.669165648,18.389396,-66.1653224
248,Carmel,2,0.0016427,0.710285297,36.5552386,-121.9232879
249,Hampton,2,0.0016518,0.456600864,36.7557061,-95.9346865
250,Kent,2,0.0016559,0.566168507,41.1536674,-81.3578859
251,Sandy Springs,2,0.0016629,0.525968466,33.9304352,-84.3733147
252,Ontario,2,0.0016645,0.584489918,51.253775,-85.323214
253,Rancho Cucamonga,2,0.001677,0.516635081,34.10639889999999,-117.5931084
254,Joliet,2,0.0016864,0.556025788,41.525031,-88.0817251
255,Enterprise,2,0.0016932,0.500623807,37.223958,-95.73042769999999
256,Grand Prairie,2,0.0016934,0.39696452,32.7459645,-96.99778459999999
257,Pomona,2,0.001697,0.758318902,34.055103,-117.7499909
258,West Palm Beach,2,0.0016971,0.53062018,26.7153424,-80.0533746
259,Cary,2,0.0016981,0.529899868,35.79154,-78.7811169
260,Huntington,2,0.0017008,0.744504604,46.4972461,-84.3475922
261,Monroe,2,0.0017064,0.614820989,34.9854275,-80.5495112
262,Brandon,2,0.0017072,0.506767228,27.937801,-82.2859247
263,Macon,2,0.0017082,0.505878851,32.8406946,-83.6324022
264,Saginaw,2,0.0017088,0.574329012,43.4194699,-83.9508068
265,Fullerton,2,0.0017129,0.608155661,33.8703645,-117.9242123
266,Berkeley,2,0.0017158,0.587614695,37.8715226,-122.273042
267,North Charleston,2,0.0017165,0.800851422,32.8771106,-80.0130514
268,Huntington Beach,2,0.0017179,0.594817779,33.6594835,-117.9988026
269,Yakima,2,0.0017215,0.719235103,46.6020711,-120.5058987
270,Carrollton,2,0.0017266,0.545652936,32.9756415,-96.8899636
271,Yuma,2,0.0017289,0.491444779,32.6926512,-114.6276916
272,Torrance,2,0.0017311,0.61549155,33.8358492,-118.3406288
273,West Jordan,2,0.0017337,0.661530109,40.6096698,-111.9391031
274,Alexandria,2,0.0017559,0.660284566,38.8048355,-77.0469214
275,Abilene,2,0.0017604,0.629009714,32.4487364,-99.73314390000002
276,Rochester,2,0.0017678,0.707751584,43.15657789999999,-77.6088465
277,Rialto,2,0.0017733,0.478387392,34.1064001,-117.3703235
278,Prescott Valley,2,0.0017759,0.631415835,34.6100243,-112.315721
279,Warren,2,0.0017789,0.557595458,42.5144566,-83.01465259999999
280,El Cajon,2,0.0017827,0.563198655,32.7947731,-116.9625269
281,Oceanside,2,0.001785,0.411834013,33.1958696,-117.3794834
282,Santa Fe,2,0.0017857,0.60665905,35.6869752,-105.937799
283,Clarksville,2,0.0017888,0.560333603,36.5297706,-87.3594528
284,Thornton,2,0.0018041,0.484342897,39.8680412,-104.9719243
285,Idaho Falls,2,0.001813,0.46369369,43.49266069999999,-112.0407584
286,Sugar Land,2,0.0018218,0.758436016,29.5984434,-95.6225521
287,Round Rock,2,0.0018222,0.688616272,30.5082551,-97.678896
288,Warner Robins,2,0.0018225,0.723743239,32.6130007,-83.624201
289,Miami Gardens,2,0.001826,0.545,25.9420377,-80.2456045
290,Burlington,2,0.0018262,0.684753519,36.1351829,-95.92000379999999
291,Arvada,2,0.0018285,0.544701251,39.8027644,-105.0874842
292,Lakewood,2,0.0018309,0.641146983,33.8536269,-118.1339563
293,Houma,2,0.0018346,0.762167233,29.5957696,-90.71953479999999
294,Seaside,2,0.001835,0.607888544,30.3216504,-86.1429286
295,Corona,2,0.0018379,0.416006954,33.8752935,-117.5664384
296,Pompano Beach,2,0.00185,0.756966741,26.2378597,-80.1247667
297,Topeka,2,0.0018624,0.548061042,39.0473451,-95.67515759999999
298,Columbia,2,0.0018655,0.567502541,45.4488351,-73.2933111
299,Dover,2,0.0018762,0.752240487,39.158168,-75.5243682
300,Manchester,2,0.0018848,0.457917427,53.4807593,-2.2426305
301,Garden Grove,2,0.0018882,0.413632447,33.7742692,-117.9379952
302,Olathe,2,0.0018888,0.637967035,38.8813958,-94.81912849999999
303,Hemet,2,0.0018902,0.734989903,33.7475203,-116.9719684
304,Stamford,2,0.0018903,0.646689817,41.0534302,-73.5387341
305,San Angelo,2,0.001898,0.667082473,31.4637723,-100.4370375
306,Daly City,2,0.0019023,0.514609311,37.6879241,-122.4702079
307,Salisbury,2,0.0019032,0.75066427,38.3606736,-75.5993692
308,Surprise,2,0.0019036,0.646383961,33.6292337,-112.3679279
309,Orange,2,0.0019105,0.506596889,33.7879139,-117.8531007
310,Temple,2,0.0019117,0.669949627,37.0625001,-95.677068
311,Waterloo,2,0.0019126,0.452177719,42.492786,-92.34257749999999
312,Erie,2,0.0019134,0.455871917,42.12922409999999,-80.085059
313,Fairfield,2,0.0019141,0.700764087,41.1408363,-73.2612615
314,Longview,2,0.0019146,0.545757564,32.5007037,-94.74048909999999
315,Arden-Arcade,2,0.0019178,0.425126584,38.6008071,-121.3770336
316,Bloomington,2,0.0019195,0.545066211,39.165325,-86.52638569999999
317,Springfield,2,0.0019217,0.44620619,37.2089572,-93.29229889999999
318,Wichita Falls,2,0.0019256,0.659829059,33.9137085,-98.4933873
319,La Crosse,2,0.0019326,0.512199049,43.8137751,-91.25190169999999
320,Peoria,2,0.0019339,0.627053648,40.6936488,-89.5889864
321,Sparks,2,0.0019363,0.586682122,39.5349112,-119.7526886
322,Miramar,2,0.0019447,0.509639898,25.9860762,-80.30356019999999
323,Jacksonville,2,0.0019593,0.59237466,30.3321838,-81.65565099999999
324,Downey,2,0.00196,0.667343706,33.9401088,-118.1331593
325,Cambridge,2,0.0019647,0.601048281,52.2042666,0.1149085
326,Frederick,2,0.0019714,0.609463326,39.41426879999999,-77.4105409
327,Deltona,2,0.0019727,0.575326522,28.9005446,-81.26367379999999
328,Fort Smith,2,0.0019747,0.486935866,35.3859242,-94.39854749999999
329,Santa Cruz,2,0.0019754,0.540669545,36.9741171,-122.0307963
330,Bloomington,2,0.0019767,0.505768867,39.165325,-86.52638569999999
331,West Covina,2,0.0019778,0.415112963,34.0686208,-117.9389526
332,Metairie,2,0.0019793,0.475746009,29.9840922,-90.1528519
333,Westminster,2,0.0019808,0.597770799,40.4581533,-86.917411
334,Fort Lauderdale,2,0.0019824,0.600208405,26.1224386,-80.13731740000001
335,Charlottesville,2,0.0019905,0.563252906,38.0293059,-78.47667810000002
336,Jurupa Valley,2,0.0019913,0.744981141,33.9971974,-117.4854802
337,East Los Angeles,2,0.0019915,0.540776518,34.0224417,-118.1669736
338,Beaumont,2,0.0019959,0.677036586,30.080174,-94.1265562
339,Sterling Heights,2,0.0019975,0.625985242,42.5803122,-83.0302033
340,Merced,2,0.0019977,0.577628701,37.3021632,-120.4829677
341,Utica,2,0.0019982,0.668250101,43.100903,-75.232664
342,St. George,2,0.0020068,0.507670504,37.0965278,-113.5684164
343,Leesburg,2,0.0020096,0.39303403,39.1156615,-77.56360149999999
344,Vancouver,2,0.0020105,0.615144418,49.2827291,-123.1207375
345,Highlands Ranch,2,0.0020136,0.523382682,39.5480789,-104.9739333
346,San Buenaventura,2,0.0020172,0.687406296,34.2804923,-119.2945199
347,Binghamton,2,0.0020186,0.595323741,42.09868669999999,-75.91797380000001
348,Texas City,2,0.002019,0.516587196,29.3923857,-94.9220708
349,Sunrise Manor,2,0.0020248,0.560662622,36.2110819,-115.0730563
350,Meridian,2,0.0020259,0.683800693,43.6121087,-116.3915131
351,Coral Springs,2,0.0020281,0.984207074,26.271192,-80.2706044
352,Pueblo,2,0.0020396,0.538285996,38.2544472,-104.6091409
353,Salinas,2,0.0020456,0.631792344,36.6777372,-121.6555013
354,Racine,2,0.0020502,0.65648515,42.7261309,-87.78285230000002
355,The Woodlands,2,0.0020538,0.550347832,30.1658207,-95.46126249999999
356,Burlington,2,0.0020574,0.662135689,36.1351829,-95.92000379999999
357,Lake Charles,2,0.0020604,0.932385482,30.2265949,-93.2173758
358,Athens,2,0.0020611,0.559043598,37.9838096,23.7275388
359,Medford,2,0.0020682,0.734767393,42.3265152,-122.8755949
360,Spokane Valley,2,0.0020703,0.583387174,47.6732281,-117.2393748
361,Edinburg,2,0.002074,0.572869955,26.3017374,-98.1633432
362,Temecula,2,0.002086,1.093644721,33.4936391,-117.1483648
363,Richardson,2,0.0020883,0.605155264,32.9483335,-96.7298519
364,High Point,2,0.0020897,0.555122576,35.9556923,-80.0053176
365,Johnson City,2,0.0020944,0.448161967,36.3134397,-82.3534727
366,Simi Valley,2,0.0020989,0.561105382,34.2694474,-118.781482
367,Bend,2,0.0021007,0.482208201,44.0581728,-121.3153096
368,Richmond,2,0.0021047,0.636147725,37.5407246,-77.4360481
369,Coeur d'Alene,2,0.0021062,0.805586058,47.6734632,-116.7812225
370,Lowell,2,0.002128,0.588987578,42.6334247,-71.31617179999999
371,Lehigh Acres,2,0.002128,0.843877639,26.6253497,-81.6248026
372,Yuba City,2,0.0021294,0.729758906,39.1404477,-121.6169108
373,Glendale,2,0.0021367,0.506453499,34.1425078,-118.255075
374,Holland,2,0.002142,0.596739964,52.132633,5.291265999999999
375,Tuscaloosa,2,0.0021466,0.660078861,33.2098407,-87.56917349999999
376,Pottstown,2,0.0021469,0.488427881,40.2453741,-75.6496302
